product_barcode,product_label,product_size,brand_name,manufacturer_country,manufacturer_name,scan_country,data_url,bottle_weight,bottle_count,Date
6.00971E+12,Juice Drink,430ml,Fruiticana,ZM,Trade Kings Group,ZM,https://wastebase.org/#/o/cb94d9c2-2f62-4ad8-ad86-a189701b370c,,10,Jul-21
6.1611E+12,Oxyrich Mineral Water,1.0 L,Aquamist,KE,Menengai Oil Refineries Ltd.,KE,https://wastebase.org/#/o/d409e0b9-198f-4a18-b980-9e49f204264c,,2,Jul-21
2.84613E+11,Hill Water,1.0 L,Hill Water,TZ,Hill Group,TZ,https://wastebase.org/#/o/bd4f2b11-425f-4423-a549-89741c8c5318,,7,Jul-21
5.00013E+12,Organic Fresh Whole Milk,1.136 L,Co-op,GB,CO-OPERATIVE GROUP LIMITED,GB,https://wastebase.org/#/o/9fca3aa4-e021-4b06-acff-6b8ebf36dd38,,2,Jul-21
6.20302E+12,Hand Care Liquid Soap,500ml,Bio-D,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,2,Jul-21
6.203E+12,plain yoghurt,500ml,Milk Com,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
6.0098E+12,Agua Purificada,6.0 L,Fonte Pura,MZ,Refrigerantes Spar Lda,MZ,https://wastebase.org/#/o/3f827fa3-1a74-4313-a7e1-f9628b6e745e,,61,Jul-21
90377884,Orange,350ml,Fanta,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,5,Jul-21
6.00964E+12,Energy drink,300ml,Azam,TZ,BAKHRESA GROUP DIVISIONS,TZ,https://wastebase.org/#/o/0c76efb4-4008-4677-aba1-e10a6e3ef026,,78,Jul-21
6.00963E+12,Água Montemor,500 ml,Montemor,MZ,Montemor SARL,MZ,https://wastebase.org/#/o/7e3e82c9-dcc1-4eb6-8ff6-be01c2481dc4,,43,Jul-21
6.00982E+12,TANGY,350ml,Tangy Drinks Limited,UK,UNKNOWN_ORG,ZM,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,3,Jul-21
7.99439E+12,Água Purificada,500ml,Aqua Azul,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,5,Jul-21
6.2911E+12,CREAM SODA,345ml,NINJA,UK,UNKNOWN_ORG,ZM,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,2,Jul-21
6.00951E+12,Cola,2.0 L,Pepsi,US,"Pepsico, Inc",MZ,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1,Jul-21
5.41315E+12,Original Dishwashing Liquid,433 ml,Fairy,US,THE PROCTER & GAMBLE COMPANY,GB,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,1,Jul-21
6.00988E+12,Cream Soda,340 ml,Izy,MZ,Moz Beverages Lda,MZ,https://wastebase.org/#/o/f66aacf8-5f3f-4a41-8240-376962c3aaff,,14,Jul-21
42380573,Minute Maid Orange,280ml,Minute Maid,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,20.5,14,Jul-21
6.20301E+12,Pure Drinking Water,1.0 L,Hill Water,TZ,Hill Group,TZ,https://wastebase.org/#/o/bd4f2b11-425f-4423-a549-89741c8c5318,,108,Jul-21
6.166E+12,Purified Drinking Water,500 ml,Nasida,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
76280045314,Calcium and Magnesium,1.600ml,Solaray Dietary supplement,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
4.0608E+12,Pepsi Max,500 ml,Pepsi,US,"Pepsico, Inc",GB,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,2,Jul-21
6.00988E+12,IZY Lemon Dew,340ml,Izy,MZ,Moz Beverages Lda,MZ,https://wastebase.org/#/o/f66aacf8-5f3f-4a41-8240-376962c3aaff,21,115,Jul-21
5.449E+12,Diet Coke,500 ml,Coca-Cola,US,Coca-Cola,ZM,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,2,Jul-21
5.449E+12,Fanta Grape,500 ml,Fanta,US,Coca-Cola,ZM,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,2,Jul-21
5.05427E+12,Energy Drink Original,380 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,2,Jul-21
42381105,Coke Zero,280 ml,Coca-Cola,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,20.5,1187,Jul-21
90377235,Fanta Orange Flavoured Drink,300 ml,Fanta,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,2,Jul-21
6.00124E+12,Medley of Fruits Juice,1 L,Ceres,ZA,Pioneer Foods (Pty),MZ,https://wastebase.org/#/o/7aeb1e28-56bf-4b5b-8252-d8e7b18e5921,,1,Jul-21
21026034,Still Natural Mineral Water,2.0 L,Asda,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
6.164E+12,Lemon Lime Carbonated Soft Drink,300ml,Brava,KE,Brava Food Industries Ltd,KE,https://wastebase.org/#/o/f8b32bd2-4603-41cf-ab8d-361a91315876,,1,Jul-21
5.39152E+12,Protective sun lotion,60 ml,Banana Boat,US,Edgewell Personal Care,GB,https://wastebase.org/#/o/10a4cb3c-80ff-41e4-8d9f-7b28e6af2d0d,,20,Jul-21
5.449E+12,Lemon-lime Flavoured Drink,1.25 L,Sprite,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1,Jul-21
6.00967E+12,Agua Mineral Natural,500 ml,Fonte Fresca,MZ,Sociedade de Águas de Moçambique,MZ,https://wastebase.org/#/o/90c9868b-d408-490e-b3ec-15d784b5947c,,15,Jul-21
6.00983E+12,Água mineral,1.75L,Aquaplus,MZ,Mopani Internacional Lda,MZ,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,,138,Jul-21
6.20301E+12,Mineral Water,500 ml,Hill Water,TZ,Hill Group,TZ,https://wastebase.org/#/o/bd4f2b11-425f-4423-a549-89741c8c5318,,13,Jul-21
6.0099E+12,Orange Drink,350 ml,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,7,Jul-21
90490279,Delight Mango,400 ml,Minute Maid,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1,Jul-21
5.70599E+12,Oleo Refinado De Soja,2.0 L,Maeva,MZ,Maeva,MZ,https://wastebase.org/#/o/4a879ee8-03cf-4482-a0a9-0677b3343188,,71,Jul-21
6.00964E+12,Bleach,750ml,Boom Force,ZM,Trade Kings Group,ZM,https://wastebase.org/#/o/cb94d9c2-2f62-4ad8-ad86-a189701b370c,,1,Jul-21
6.00983E+12,Mineral Water,1.5 L,Aquaplus,MZ,Mopani Internacional Lda,MZ,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,,12,Jul-21
6.93077E+12,Gelinho Abacaxí,100 ml,Super,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,2,Jul-21
6.00971E+12,Pure Cooking Oil,750ml,Zamgold,ZW,Parrogate,ZM,https://wastebase.org/#/o/177c63d5-139e-4dc7-9d29-e0544c99ba26,,3,Jul-21
6.00512E+12,Apple & Cranberry,1L,Rhodes Quality,ZA,Rhodes Food Group Holdings Ltd,MZ,https://wastebase.org/#/o/0c371df1-a248-4f3e-85a0-62a9aa50644f,,1,Jul-21
6.00964E+12,YESS,500ml,Acacia Food & Beverages Ltd,ZM,Acacia Food and Beverages Ltd,ZM,https://wastebase.org/#/o/de81ec8b-41a9-493a-9345-ca1cc44a0e80,,3,Jul-21
5.70495E+12,Wood Glue,336 ml,Gorilla,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
5.449E+12,Diet Coke,500 ml,Coca-Cola,US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,3,Jul-21
6.203E+12,Afiya Berries Flavour,400ml,Afya,TZ,Watercom (T) Ltd,TZ,https://wastebase.org/#/o/888420e1-1259-4c47-adfe-30740e9afa49,,20,Jul-21
8.71479E+12,Shower Gel Dry Skin,500 ml,Sanex,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
6.2011E+12,Castle Lite,330ml,Castle Lite,BE,Anheuser-Busch InBev,TZ,https://wastebase.org/#/o/3c5a74ee-5738-453a-8bf6-e5a95674c168,,1,Jul-21
90399480,Delight tropical,400 ml,Minute Maid,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1,Jul-21
3.06832E+12,Natural Mineral Water,750 ml,Evian,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,3,Jul-21
6.00967E+12,Mineral Water,5.0 L,Fonte Fresca,MZ,Sociedade de Águas de Moçambique,MZ,https://wastebase.org/#/o/90c9868b-d408-490e-b3ec-15d784b5947c,,221,Jul-21
5.449E+12,Fanta Orange Zero,2.0 L,Fanta,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,111,Jul-21
6.00964E+12,Mojo Orange,330ml,Bigtree,ZM,Trade Kings Group,ZM,https://wastebase.org/#/o/cb94d9c2-2f62-4ad8-ad86-a189701b370c,,1,Jul-21
6.203E+12,Tunda Mix,300ml,Sayona,TZ,Motisun Group,TZ,https://wastebase.org/#/o/d085a391-c4b0-4605-843a-28788c216c4e,,8,Jul-21
6.00105E+12,Oil In Lotion,400ml,NIVEA,DE,Beiersdorf AG,ZM,https://wastebase.org/#/o/c03f3db6-9425-4fae-a809-20ae281ff84f,,1,Jul-21
8.13974E+11,Hand Gel,100 ml,Halo,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
6.00988E+12,Litchi Drink,340 ml,Izy,MZ,Moz Beverages Lda,MZ,https://wastebase.org/#/o/f66aacf8-5f3f-4a41-8240-376962c3aaff,,29,Jul-21
6.00968E+12,Mirinda Grape Soft Drink,600 ml,Mirinda,US,"Pepsico, Inc",ZM,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,7,Jul-21
7.92382E+11,Purified Drinking Water,1.0 L,Pure Life,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,2,Jul-21
7.8116E+11,Energy Drink,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,2,Jul-21
2.08962E+12,Agua Mineral,5.0 L,Água de Namaacha,MZ,Sociedade de Águas de Moçambique,MZ,https://wastebase.org/#/o/90c9868b-d408-490e-b3ec-15d784b5947c,110,517,Jul-21
6.20301E+12,Embe Fruit juice,500ml,Azam,TZ,BAKHRESA GROUP DIVISIONS,TZ,https://wastebase.org/#/o/0c76efb4-4008-4677-aba1-e10a6e3ef026,,4,Jul-21
6.0098E+12,Turpentine,5.0 L,B&R,ZA,B & R Products (Pty) Ltd.,MZ,https://wastebase.org/#/o/b8379625-5917-4fe5-87ad-b823a361bdb6,,1,Jul-21
6.20301E+12,Xtra Carbonated Drink,400 ml,Mo,TZ,METL Group,TZ,https://wastebase.org/#/o/ead953e7-a526-4ced-970d-f403daaf9c7a,,92,Jul-21
7.01699E+11,Agua Mineral,1.5 L,Matisana,MZ,Matisana Lda,MZ,https://wastebase.org/#/o/1618770c-6516-4b16-af98-4928dd725cf5,,26,Jul-21
6.00988E+12,Cola,340 ml,Izy,MZ,Moz Beverages Lda,MZ,https://wastebase.org/#/o/f66aacf8-5f3f-4a41-8240-376962c3aaff,21,164,Jul-21
6.00966E+12,Agua Purificada,500 ml,Vitale,FR,Groupe Castel,MZ,https://wastebase.org/#/o/7513edeb-3054-4478-86b1-7fe375abb7f0,,5,Jul-21
6.00966E+12,Pure Drinking Water,1.5 L,Zan Aqua,TZ,Zainab Bottlers Company limited,KE,https://wastebase.org/#/o/988c8307-c778-474b-ade6-c71ebbe358f1,,1,Jul-21
6.00971E+12,Mojo Energy Drink,330 ml,Bigtree,ZM,Trade Kings Group,ZM,https://wastebase.org/#/o/cb94d9c2-2f62-4ad8-ad86-a189701b370c,,27,Jul-21
6.00964E+12,Cola Carbonated Soft Drink,300 ml,Azam,TZ,BAKHRESA GROUP DIVISIONS,TZ,https://wastebase.org/#/o/0c76efb4-4008-4677-aba1-e10a6e3ef026,,36,Jul-21
6.203E+12,Drinking water,600 ml,Afya,TZ,Watercom (T) Ltd,TZ,https://wastebase.org/#/o/888420e1-1259-4c47-adfe-30740e9afa49,,3,Jul-21
6.203E+12,Afiya Orange Flavour,400 ml,Afya,TZ,Watercom (T) Ltd,TZ,https://wastebase.org/#/o/888420e1-1259-4c47-adfe-30740e9afa49,,3,Jul-21
6.00966E+12,Fiesta Limão,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,26,534,Jul-21
6.00965E+12,Vumba Mineral Water,500ml,Vumba,MZ,"Sociedade Águas Vumba, SA",MZ,https://wastebase.org/#/o/027e8655-81cd-44c9-b14e-b15181f61a8f,,760,Jul-21
6.00918E+12,Ground Coffeee Vanilla Flavoured,250g,Woolworths,ZA,Woolworths Holdings Ltd,MZ,https://wastebase.org/#/o/2f52aa15-7758-4286-ba2c-f683e92553a7,,1,Jul-21
54492691,Sprite,300 ml,Sprite,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,11,Jul-21
6.00109E+12,Multi Purpose Scourer Lemon Fresh,500 g,Vim,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
8.17513E+11,Nourishing conditioner,237ml,Cantu,US,PDC Brands,TZ,https://wastebase.org/#/o/4eafceed-b6f5-46a6-a2fb-3ecf4f447b70,,1,Jul-21
6.00966E+12,Morango Refresco,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,26,203,Jul-21
6.20302E+12,Drinking water,1.25 L,Canadian Drinking Water,TZ,Canada Pure Water Company Ltd,TZ,https://wastebase.org/#/o/6d0a1e6b-677e-4466-9db9-d4abd9fc8e40,,51,Jul-21
40822426,Bonaqua Mineral Water,500 ml,Bonaqua,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,352,Jul-21
643764,Still Mountain Water from Scotland,500 ml,M&S Food,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
6.1611E+12,Purified Drinking Water,1.5l,Kabazi,KE,CARTUBOX INDUSTRIES (E A) LTD,KE,https://wastebase.org/#/o/737460e9-1431-4b27-9ee0-5b991139623a,,1,Jul-21
5.03886E+12,Citrus Shield Juice,750 ml,innocent,US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1,Jul-21
6.00641E+12,vinegar,2.0 L,Top Brown,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
90162602,Energy Drink,250 ml,Red Bull,AT,Red Bull GmbH,TZ,https://wastebase.org/#/o/bc9cc996-9c5b-455d-b385-4cb7d6461f93,,1,Jul-21
6.203E+12,K-Vant Spirit,250 ml,K-Vant,TZ,Mega Beverages Company Co Ltd.,TZ,https://wastebase.org/#/o/adde1b3d-87b6-4c9a-9c45-c3fffb99da19,,22,Jul-21
6.93077E+12,Refresco Abacaxi,350 ml,Super,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,27,Jul-21
5.449E+12,Carbonated soft drink stoney Tangawizi/ ginger,500ml,Coca-Cola,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,2,Jul-21
7.35851E+11,Agua da Nascente,500 ml,Monte Gurue,IN,Asian Tea Group (Asian Tea Company Pvt Ltd),MZ,https://wastebase.org/#/o/63d6a425-df22-45c8-a816-60a0ecbe5779,,5,Jul-21
90370748,Novida Nanasi Flavoured,300ml,Schweppes,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,5,Jul-21
6.00846E+12,Mango,300ml,Afya,TZ,Watercom (T) Ltd,TZ,https://wastebase.org/#/o/888420e1-1259-4c47-adfe-30740e9afa49,,4,Jul-21
5.06033E+12,Cleanse and Polish,200ml,Liz Earle,GB,Liz Earle Beauty Co. Limited,GB,https://wastebase.org/#/o/23c82b4b-cea9-4d1d-bc69-255f14a33489,,1,Jul-21
7.8116E+11,Açai,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,6,Jul-21
6.00964E+12,Coffee,300ml,Malt drink,TZ,Tanzania Breweries Limited,TZ,https://wastebase.org/#/o/2a607fcc-0b37-4cc2-8818-7898608b31fd,,1,Jul-21
6.00964E+12,Fruity Milk,500ml,Super Shake,ZM,Trade Kings Group,ZM,https://wastebase.org/#/o/cb94d9c2-2f62-4ad8-ad86-a189701b370c,,4,Jul-21
6.00964E+12,Dish Washing Liquid,400ml,Boom Sparkle Plus,ZM,Trade Kings Group,ZM,https://wastebase.org/#/o/cb94d9c2-2f62-4ad8-ad86-a189701b370c,,1,Jul-21
6.2011E+12,Redd's,330ml,Redd's,BE,Anheuser-Busch InBev,TZ,https://wastebase.org/#/o/3c5a74ee-5738-453a-8bf6-e5a95674c168,,1,Jul-21
6.00961E+12,Mixed Fruit,500g,JAM,UK,UNKNOWN_ORG,ZM,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
6.1611E+12,acid,500 ml,Dettol,GB,Reckitt Benckiser Group PLC,TZ,https://wastebase.org/#/o/59e1b4f2-776f-4c60-8f22-a59a506ce7b6,,5,Jul-21
3.05764E+12,Natural Mineral Water,1.5 L,Volvic,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,1,Jul-21
6.0611E+11,Tango Orange Soft Drink,350 ml,Flamingo,ZM,Acacia Food and Beverages Ltd,ZM,https://wastebase.org/#/o/de81ec8b-41a9-493a-9345-ca1cc44a0e80,,8,Jul-21
54491472,Coke,500ml,Coca-Cola,US,Coca-Cola,ZM,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,18,Jul-21
9.71619E+12,Agua Purificada,1.5 L,Nevada,MZ,"Nevada General Supplies Co, Lda",MZ,https://wastebase.org/#/o/dd241782-fd94-4a13-9d32-bc9871355dd2,,12,Jul-21
6.00135E+12,Super Brake Fluid,200ml,Engen,MY,PETROLIAM NASIONAL BERHAD (PETRONAS),MZ,https://wastebase.org/#/o/3998b0e8-edf7-4f10-8e39-8dc52f4a69e1,,1,Jul-21
6.20301E+12,Mineral Water,1.5 L,Drop of Zanzibar,TZ,Drop of Zanzibar Limited,TZ,https://wastebase.org/#/o/0a6a8128-4fa6-4533-8d5b-f648309258e7,,1,Jul-21
5.70599E+12,Oleo Vegetal Refinado,5.0 L,Maeva,MZ,Maeva,MZ,https://wastebase.org/#/o/4a879ee8-03cf-4482-a0a9-0677b3343188,,96,Jul-21
6.00124E+12,Secrets of the Valley Fruit Juice,1.0 L,Ceres,ZA,Pioneer Foods (Pty),MZ,https://wastebase.org/#/o/7aeb1e28-56bf-4b5b-8252-d8e7b18e5921,,2,Jul-21
6.2011E+12,Pure Drinking Water,1.5 L,Dew Drop,TZ,Dew Drop Drinks Co.Ltd,TZ,https://wastebase.org/#/o/b122e0c5-b565-4c7f-98c9-c7456ac735e6,,50,Jul-21
6.00968E+12,Natural Mineral Water,250 ml,Cape Aqua,UK,UNKNOWN_ORG,CH,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
6.2011E+12,RED GOLD,900g,TOMATO SAUCE,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,11,Jul-21
6.164E+12,Purified Natural Drinking Water,500 ml,Royal Taste,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,2,Jul-21
6.00988E+12,Strawberry,340 ml,Izy,MZ,Moz Beverages Lda,MZ,https://wastebase.org/#/o/f66aacf8-5f3f-4a41-8240-376962c3aaff,,15,Jul-21
3.15593E+12,Lager Beer,330ml,Desperados Original Tequila,NL,Heineken N.V.,TZ,https://wastebase.org/#/o/b93246c4-e1e4-4722-b477-9928a73d4984,,3,Jul-21
5.449E+12,Delight Apple,1.0 L,Minute Maid,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1,Jul-21
7.92382E+11,Naturally Refreshing,500 ml,Brook Fresh,IN,KUNNUMPURATHU GROUP OF BUSINESS PRIVATE LIMITED,KE,https://wastebase.org/#/o/622073c4-2822-4cdc-9a1e-b831fa805141,,8,Jul-21
6.0611E+11,HAVANA COLA,350ml,ACACIA FOOD BEVERAGES LTD,ZM,Acacia Food and Beverages Ltd,ZM,https://wastebase.org/#/o/de81ec8b-41a9-493a-9345-ca1cc44a0e80,,2,Jul-21
42116479,Blackcurrant,350 ml,Fanta,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1,Jul-21
5.60211E+12,Agua de Nascente,500 ml,Fontes de La,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
6.0099E+12,Carbonated Soft Drink,350 ml,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,1,Jul-21
5.05608E+12,Boost Sport Carbonated Drink,500 ml,Boost,GB,Boost Drinks LTD,GB,https://wastebase.org/#/o/39cf108a-33c8-47c2-8180-96ff828a5b17,,1,Jul-21
6.00109E+12,Javel Multipurpose,750ml,Omo,GB,Unilever Plc,MZ,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,2,Jul-21
6.16111E+12,"pure water, perfect taste",1.0l,Safi,KE,Safi Water Limited,KE,https://wastebase.org/#/o/74114966-2d54-47e1-8313-d88d940c5bd8,,1,Jul-21
6.0098E+12,Água Kool,500 ml,Kool,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
5.449E+12,Blackcurrant Flavour Carbonated Drink,1.25 L,Fanta,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,2,Jul-21
5.449E+12,Drinking Water,1.0 L,Kilimanjaro,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,4,Jul-21
6.16111E+12,Energy Drink,400ml,Juicy Ginger,ZM,Revin Zambia Limited,ZM,https://wastebase.org/#/o/3f5c635b-cc6d-45a6-905e-b4b461c1d8a0,,1,Jul-21
7.92382E+11,Drinking Water,1.0 L,Oceanic,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
8.41423E+12,Liquid Soap,500 ml,Amalfi,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
6.0098E+12,Agua Natural Purificada,1.5 L,Kool,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
5.60312E+12,Acty Gel de Limpeza,560 ml,ACTY,PT,Mistolin Company,MZ,https://wastebase.org/#/o/d54cec79-4126-4214-9111-e54ff2fdfbb5,,2,Jul-21
6.00971E+12,Mineral Water,750 ml,Vatra,ZM,Trade Kings Group,ZM,https://wastebase.org/#/o/cb94d9c2-2f62-4ad8-ad86-a189701b370c,,19,Jul-21
6.90698E+12,Natural Water,1.5 L,Pangani,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,8,Jul-21
4.0608E+12,Pepsi Max No Sugar,3.0 L,Pepsi,US,"Pepsico, Inc",GB,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1,Jul-21
6.00846E+12,Mango Juice,500 ml,Afia,KE,Kevian Kenya Limited,KE,https://wastebase.org/#/o/e3c3c78e-74ba-4f45-a2ec-1461b3f6d295,,5,Jul-21
6.2011E+12,Premium Pure Drinking Water,1.0 L,Dew Drop,TZ,Dew Drop Drinks Co.Ltd,TZ,https://wastebase.org/#/o/b122e0c5-b565-4c7f-98c9-c7456ac735e6,,11,Jul-21
5.0194E+12,Scottish Spring Water Cranberry & Raspberry,500 ml,MacB,GB,Refresco Beverages UK Ltd,GB,https://wastebase.org/#/o/74f7c1d5-bf03-4d59-b442-5d84589a3b32,,2,Jul-21
5.00013E+12,Fresh Whole Milk,1.136 L,Co-op,GB,CO-OPERATIVE GROUP LIMITED,GB,https://wastebase.org/#/o/9fca3aa4-e021-4b06-acff-6b8ebf36dd38,,4,Jul-21
5.60367E+12,LavaTudo All Purpose Cleaner,1.5 L,ACTY,PT,Mistolin Company,MZ,https://wastebase.org/#/o/d54cec79-4126-4214-9111-e54ff2fdfbb5,,1,Jul-21
6.00109E+12,Lemon Dishwashing Liquid,1.5 L,Sunlight,GB,Unilever Plc,MZ,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,90,2,Jul-21
90375378,Still Spring Water,330 ml,Valpre,US,Coca-Cola,ZA,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1,Jul-21
5.449E+12,Coca-Cola,2.0 L,Coca-Cola,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,52.5,935,Jul-21
5.449E+12,Diet Coke,750ml,Coca-Cola,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1,Jul-21
6.00109E+12,Handy Andy Cream,750 ml,Handy Andy,GB,Unilever Plc,MZ,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,1,Jul-21
6.00983E+12,Fizz,350 ml,Fizz,MZ,Mopani Internacional Lda,MZ,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,21.5,557,Jul-21
6.00758E+12,Drinking Yoghurt Peach Flavour,500 ml,Lowveld Favourites,ZA,Lowveld Favourites,MZ,https://wastebase.org/#/o/2bc198e3-f2bc-48cf-8b84-e7ddfa38ac3e,,2,Jul-21
